HandLeft, Inferred, 0.6591604, -0.175638, 3.870297
ShoulderRight, Inferred, 0.7566232, -0.2782772, 3.884698
ElbowRight, Tracked, 0.82707, -0.3480704, 3.780213
WristRight, Tracked, 0.8693722, -0.4436412, 3.688383
HandRight, Inferred, 0.8834729, -0.4754982, 3.660014
HipLeft, Tracked, 0.7216291, -0.4643796, 3.882232
KneeLeft, Tracked, 0.5318678, -0.506677, 3.922062
AnkleLeft, Inferred, 0.6656868, -0.5893964, 3.76763
FootLeft, Tracked, 0.6816928, -0.5809287, 3.718851
HipRight, Tracked, 0.7605152, -0.4737728, 3.820233
KneeRight, Tracked, 0.7594651, -0.6135287, 3.591146
AnkleRight, Tracked, 0.7885203, -0.7257226, 3.682757
FootRight, Tracked, 0.7423596, -0.7012878, 3.664389
HipCenter, Tracked, 0.72465, -0.4417171, 3.837806
Spine, Tracked, 0.7214413, -0.4155319, 3.840156
ShoulderCenter, Tracked, 0.7230992, -0.2697222, 3.845958
Head, Tracked, 0.6906601, -0.1542176, 3.845289
ShoulderLeft, Inferred, 0.6669344, -0.2740101, 3.810161
ElbowLeft, Inferred, 0.6465131, -0.3941991, 3.851738
WristLeft, Inferred, 0.6300053, -0.520822, 3.88436
HandLeft, Inferred, 0.59476, -0.5263613, 3.889442
ShoulderRight, Tracked, 0.794425, -0.351333, 3.809829
ElbowRight, Tracked, 0.8758759, -0.3919261, 3.714833
WristRight, Tracked, 0.7862985, -0.3397895, 3.792474
HandRight, Inferred, 0.7695408, -0.3092912, 3.783105
HipLeft, Tracked, 0.688632, -0.470804, 3.869072
KneeLeft, Tracked, 0.720799, -0.612584, 3.636588
AnkleLeft, Inferred, 0.8685133, -0.6356612, 3.662699
FootLeft, Tracked, 0.8291532, -0.6508697, 3.620942
HipRight, Tracked, 0.7687188, -0.4945012, 3.816679
KneeRight, Tracked, 0.7454827, -0.6250378, 3.62288
AnkleRight, Tracked, 0.8030671, -0.7428511, 3.69161
FootRight, Tracked, 0.7760389, -0.7340376, 3.639494
HipCenter, Tracked, 0.7326406, -0.4307579, 3.844919
Spine, Tracked, 0.7316958, -0.4020523, 3.850049
ShoulderCenter, Tracked, 0.7320504, -0.2505245, 3.856169
Head, Tracked, 0.6888332, -0.1530971, 3.850604
ShoulderLeft, Inferred, 0.6758856, -0.2548124, 3.820372
ElbowLeft, Inferred, 0.6551632, -0.3757452, 3.860165
WristLeft, Inferred, 0.6407171, -0.4709239, 3.903752
HandLeft, Inferred, 0.624983, -0.5156616, 3.915091
ShoulderRight, Tracked, 0.7819117, -0.3609382, 3.795767
ElbowRight, Tracked, 0.8725942, -0.3955631, 3.715684
WristRight, Inferred, 0.7885495, -0.359148, 3.806283
HandRight, Inferred, 0.7717907, -0.3286478, 3.796914
HipLeft, Tracked, 0.707871, -0.4597799, 3.885038
KneeLeft, Tracked, 0.7145479, -0.618683, 3.759534
AnkleLeft, Tracked, 0.7975805, -0.7166902, 3.660636
FootLeft, Tracked, 0.748622, -0.6980618, 3.688558
HipRight, Tracked, 0.7734612, -0.4946227, 3.808
KneeRight, Tracked, 0.7699932, -0.5861702, 3.605407
AnkleRight, Tracked, 0.7874002, -0.7070334, 3.686978
FootRight, Tracked, 0.7541697, -0.701672, 3.658836
HipCenter, Tracked, 0.7237424, -0.4167203, 3.859535
Spine, Tracked, 0.7234279, -0.3921593, 3.856983
ShoulderCenter, Tracked, 0.6864548, -0.2688085, 3.831308
Head, Tracked, 0.689276, -0.1514949, 3.852339
ShoulderLeft, Inferred, 0.63029, -0.2730964, 3.795511
ElbowLeft, Inferred, 0.6406025, -0.3885757, 3.848797
WristLeft, Inferred, 0.6283661, -0.5156804, 3.881371
HandLeft, Inferred, 0.5923618, -0.5172242, 3.88137
ShoulderRight, Inferred, 0.7372172, -0.3668653, 3.771614
ElbowRight, Tracked, 0.862355, -0.3928876, 3.719721
WristRight, Tracked, 0.7830882, -0.335631, 3.804075
HandRight, Inferred, 0.7663308, -0.3051333, 3.794707
HipLeft, Tracked, 0.7033422, -0.435387, 3.903139
KneeLeft, Tracked, 0.7189649, -0.615934, 3.753814
AnkleLeft, Tracked, 0.7457188, -0.7598986, 3.691582
FootLeft, Tracked, 0.7243198, -0.7216282, 3.651577
HipRight, Tracked, 0.7578749, -0.4762478, 3.83866
KneeRight, Tracked, 0.7598377, -0.5644178, 3.602631
AnkleRight, Tracked, 0.789096, -0.704747, 3.647106
FootRight, Tracked, 0.7462706, -0.6992723, 3.639318
HipCenter, Tracked, 0.7349104, -0.430241, 3.872292
Spine, Tracked, 0.7293269, -0.4069202, 3.866607
ShoulderCenter, Tracked, 0.6900278, -0.2904017, 3.83186
Head, Tracked, 0.762041, -0.2100533, 3.862346
ShoulderLeft, Inferred, 0.6390443, -0.2667348, 3.78922
ElbowLeft, Inferred, 0.558469, -0.1911708, 3.70544
WristLeft, Tracked, 0.6145452, -0.1870086, 3.778123
HandLeft, Inferred, 0.605361, -0.1530679, 3.7849
ShoulderRight, Inferred, 0.6924379, -0.3770325, 3.750692
ElbowRight, Tracked, 0.8149225, -0.4201001, 3.718048
WristRight, Inferred, 0.8585073, -0.5022152, 3.683576
HandRight, Inferred, 0.8730356, -0.5295869, 3.674241
HipLeft, Tracked, 0.73017, -0.4495527, 3.905362
KneeLeft, Tracked, 0.7138157, -0.6302454, 3.772969
AnkleLeft, Inferred, 0.7940181, -0.7074918, 3.597489
FootLeft, Tracked, 0.7438985, -0.6895574, 3.621213
HipRight, Tracked, 0.7557639, -0.4862725, 3.848899
KneeRight, Tracked, 0.7560588, -0.6691133, 3.648041
AnkleRight, Inferred, 0.8709939, -0.6034781, 3.562461
FootRight, Tracked, 0.8227096, -0.6286899, 3.583184
HipCenter, Tracked, 0.7441082, -0.4341274, 3.862561
Spine, Tracked, 0.7390634, -0.4089208, 3.856627
ShoulderCenter, Tracked, 0.7193641, -0.2841641, 3.830468
Head, Tracked, 0.7775328, -0.1945894, 3.841666
ShoulderLeft, Inferred, 0.6890799, -0.2886201, 3.812263
ElbowLeft, Inferred, 0.6638216, -0.3936505, 3.871827
WristLeft, Tracked, 0.6956457, -0.425138, 3.950352
HandLeft, Inferred, 0.7062538, -0.4356339, 3.978673
ShoulderRight, Inferred, 0.7217742, -0.3707949, 3.7493
ElbowRight, Tracked, 0.8463655, -0.4076584, 3.737531
WristRight, Inferred, 0.8967932, -0.3326738, 3.698571
HandRight, Tracked, 0.9335434, -0.3081015, 3.717668
HipLeft, Tracked, 0.7423323, -0.4565147, 3.904416
KneeLeft, Tracked, 0.6842452, -0.6162114, 3.801466
AnkleLeft, Inferred, 0.7606919, -0.6665192, 3.654655
FootLeft, Tracked, 0.7483317, -0.68206, 3.612421
HipRight, Tracked, 0.7570732, -0.487718, 3.831671
KneeRight, Tracked, 0.7714145, -0.671317, 3.635512
AnkleRight, Inferred, 0.7891017, -0.6564816, 3.770329
FootRight, Tracked, 0.765723, -0.6622738, 3.71781
HipCenter, Tracked, 0.7399012, -0.4490032, 3.866361
Spine, Tracked, 0.7369803, -0.4211789, 3.859278
ShoulderCenter, Tracked, 0.7111835, -0.2860201, 3.832252
Head, Tracked, 0.7711599, -0.1989359, 3.837482
ShoulderLeft, Tracked, 0.6807299, -0.2917413, 3.81268
ElbowLeft, Inferred, 0.6655662, -0.4045324, 3.861696
WristLeft, Tracked, 0.6250172, -0.4963533, 3.908364
HandLeft, Inferred, 0.6115008, -0.5269603, 3.926061
ShoulderRight, Inferred, 0.7135936, -0.3726509, 3.751084
ElbowRight, Tracked, 0.8399749, -0.3997816, 3.732011
WristRight, Inferred, 0.883912, -0.3022761, 3.790498
HandRight, Inferred, 0.8915684, -0.2770411, 3.814354
HipLeft, Tracked, 0.7333082, -0.4621176, 3.902156
KneeLeft, Tracked, 0.6776509, -0.6200296, 3.796023
AnkleLeft, Inferred, 0.7555716, -0.6544827, 3.659959
FootLeft, Tracked, 0.7257649, -0.680922, 3.618343
HipRight, Tracked, 0.7555363, -0.4961822, 3.839409
KneeRight, Tracked, 0.763635, -0.6698556, 3.662947
AnkleRight, Inferred, 0.7853382, -0.5558197, 3.743873
FootRight, Tracked, 0.7687018, -0.5964772, 3.706596
HipCenter, Tracked, 0.7433589, -0.447375, 3.867641
Spine, Tracked, 0.7409028, -0.4220099, 3.863239
ShoulderCenter, Tracked, 0.7266348, -0.3038998, 3.858832
Head, Tracked, 0.7600865, -0.2128796, 3.833707
ShoulderLeft, Inferred, 0.6962267, -0.3137804, 3.837151
ElbowLeft, Inferred, 0.6675283, -0.4139899, 3.901088
WristLeft, Tracked, 0.7337815, -0.3959733, 3.961169
HandLeft, Inferred, 0.7246627, -0.3622745, 3.967899
ShoulderRight, Inferred, 0.7290449, -0.3905305, 3.777664
ElbowRight, Tracked, 0.8562242, -0.3718084, 3.779189
WristRight, Inferred, 0.8781663, -0.2641345, 3.840955
HandRight, Inferred, 0.8858211, -0.2389044, 3.864806
HipLeft, Tracked, 0.7396531, -0.4647893, 3.910332
KneeLeft, Tracked, 0.6767177, -0.613694, 3.795114
AnkleLeft, Inferred, 0.7568107, -0.6462086, 3.669363
FootLeft, Tracked, 0.74024, -0.6718055, 3.62052
HipRight, Tracked, 0.760057, -0.4983503, 3.8327
KneeRight, Tracked, 0.7663366, -0.6746742, 3.643865
AnkleRight, Inferred, 0.7880346, -0.5606654, 3.724771
FootRight, Tracked, 0.7702672, -0.6017112, 3.688508
HipCenter, Tracked, 0.7346239, -0.4322756, 3.849013
Spine, Tracked, 0.7307894, -0.4094899, 3.84495
ShoulderCenter, Tracked, 0.7135589, -0.2949281, 3.826847
Head, Tracked, 0.7720257, -0.206871, 3.833744
ShoulderLeft, Inferred, 0.6832103, -0.3050189, 3.805055
ElbowLeft, Tracked, 0.6552937, -0.4143904, 3.855289
WristLeft, Tracked, 0.7026676, -0.3950962, 3.942597
HandLeft, Inferred, 0.6935551, -0.3614208, 3.949321
ShoulderRight, Inferred, 0.8479948, -0.3905028, 3.792394
ElbowRight, Inferred, 0.9122081, -0.3265411, 3.749748
WristRight, Inferred, 0.814337, -0.3009339, 3.823671
HandRight, Inferred, 0.8219864, -0.2757214, 3.847506
HipLeft, Tracked, 0.7056038, -0.4589118, 3.881799
KneeLeft, Tracked, 0.677084, -0.6437677, 3.821233
AnkleLeft, Inferred, 0.7514256, -0.7459787, 3.651546
FootLeft, Tracked, 0.7323852, -0.7007648, 3.621502
HipRight, Tracked, 0.7751122, -0.5005144, 3.836632
KneeRight, Tracked, 0.7622978, -0.6746315, 3.63482
AnkleRight, Inferred, 0.7839928, -0.5606381, 3.715729
FootRight, Tracked, 0.7639106, -0.6020131, 3.68117
HipCenter, Tracked, 0.750251, -0.3818084, 3.908988
Spine, Tracked, 0.7459905, -0.3648574, 3.909135
ShoulderCenter, Tracked, 0.7263038, -0.286714, 3.892746
Head, Tracked, 0.7156506, -0.1571923, 3.866371
ShoulderLeft, Inferred, 0.6710134, -0.3641203, 3.857475
ElbowLeft, Tracked, 0.6658344, -0.4640954, 3.898707
WristLeft, Inferred, 0.6268463, -0.45657, 3.780175
HandLeft, Inferred, 0.6077548, -0.4861455, 3.780176
ShoulderRight, Inferred, 0.8463647, -0.3344131, 3.859334
ElbowRight, Tracked, 0.9058916, -0.3648178, 3.779286
WristRight, Tracked, 0.7974545, -0.346957, 3.83969
HandRight, Tracked, 0.7613088, -0.3410034, 3.861945
HipLeft, Tracked, 0.7068637, -0.4380606, 3.928353
KneeLeft, Tracked, 0.7169251, -0.6047757, 3.755372
AnkleLeft, Tracked, 0.7746059, -0.7343605, 3.700303
FootLeft, Tracked, 0.7383279, -0.6961688, 3.714502
HipRight, Tracked, 0.8167734, -0.4175441, 3.888167
KneeRight, Tracked, 0.8144191, -0.5527452, 3.657444
AnkleRight, Tracked, 0.8508856, -0.694543, 3.684198
FootRight, Tracked, 0.7981557, -0.7003542, 3.662991
HipCenter, Tracked, 0.7525641, -0.4269278, 3.875603
Spine, Tracked, 0.7493435, -0.4063865, 3.891858
ShoulderCenter, Tracked, 0.7316142, -0.2997052, 3.909864
Head, Tracked, 0.7125708, -0.1716266, 3.867353
ShoulderLeft, Inferred, 0.6763238, -0.3771116, 3.874593
ElbowLeft, Tracked, 0.6446213, -0.4855103, 3.923577
WristLeft, Inferred, 0.6013154, -0.4927478, 3.813413
HandLeft, Inferred, 0.5822159, -0.5223359, 3.813413
ShoulderRight, Inferred, 0.8516752, -0.3474042, 3.876452
ElbowRight, Tracked, 0.884423, -0.3680577, 3.76239
WristRight, Inferred, 0.7903006, -0.3268941, 3.833362
HandRight, Tracked, 0.7589265, -0.3131729, 3.85914
HipLeft, Tracked, 0.7091474, -0.4694768, 3.878882
KneeLeft, Tracked, 0.7088909, -0.6207483, 3.751602
AnkleLeft, Inferred, 0.7884618, -0.7331929, 3.684701
FootLeft, Tracked, 0.7435442, -0.7027133, 3.66683
HipRight, Tracked, 0.8056157, -0.4638374, 3.852301
KneeRight, Tracked, 0.7927023, -0.5777425, 3.610337
AnkleRight, Tracked, 0.7793306, -0.6947702, 3.687637
FootRight, Tracked, 0.7628909, -0.7005536, 3.63321
HipCenter, Tracked, 0.7488902, -0.4269491, 3.875673
Spine, Tracked, 0.7463391, -0.4067294, 3.895195
ShoulderCenter, Tracked, 0.7273362, -0.2841665, 3.906756
Head, Tracked, 0.7187429, -0.1539758, 3.867584
ShoulderLeft, Inferred, 0.6720456, -0.3615728, 3.871485
ElbowLeft, Inferred, 0.6581926, -0.4789372, 3.909726
WristLeft, Inferred, 0.6212745, -0.5741497, 3.92066
HandLeft, Inferred, 0.6000224, -0.5918818, 3.94247
ShoulderRight, Inferred, 0.847397, -0.3318655, 3.873344
ElbowRight, Tracked, 0.870326, -0.4122388, 3.763098
WristRight, Tracked, 0.800426, -0.3405504, 3.837449
HandRight, Tracked, 0.777126, -0.3166542, 3.864355
HipLeft, Tracked, 0.7113475, -0.4800853, 3.897943
KneeLeft, Tracked, 0.7457024, -0.577109, 3.650521
AnkleLeft, Tracked, 0.7614978, -0.6717353, 3.750869
FootLeft, Tracked, 0.7509744, -0.6877256, 3.696991
HipRight, Tracked, 0.7965523, -0.4687327, 3.827599
KneeRight, Tracked, 0.7407241, -0.6524459, 3.657192
AnkleRight, Tracked, 0.8684115, -0.7054748, 3.697812
FootRight, Tracked, 0.8311512, -0.7092218, 3.654605
HipCenter, Tracked, 0.7487266, -0.446224, 3.871407
Spine, Tracked, 0.7553531, -0.4167241, 3.896196
ShoulderCenter, Tracked, 0.737202, -0.2667943, 3.913435
Head, Tracked, 0.7239642, -0.1609099, 3.89108
ShoulderLeft, Inferred, 0.6819117, -0.3442006, 3.878164
ElbowLeft, Tracked, 0.6516343, -0.4611091, 3.910256
WristLeft, Tracked, 0.6196012, -0.5497552, 3.916913
HandLeft, Inferred, 0.6089235, -0.5793039, 3.921255
ShoulderRight, Tracked, 0.7925906, -0.3160549, 3.836728
ElbowRight, Tracked, 0.85438, -0.3964367, 3.744898
WristRight, Inferred, 0.7791418, -0.3310816, 3.820021
HandRight, Tracked, 0.7540624, -0.3092965, 3.847184
HipLeft, Tracked, 0.7110766, -0.4825389, 3.88738
KneeLeft, Tracked, 0.7065395, -0.5488591, 3.626941
AnkleLeft, Tracked, 0.7607217, -0.6640322, 3.769166
FootLeft, Tracked, 0.7599553, -0.6824752, 3.715002
HipRight, Tracked, 0.7894028, -0.4721688, 3.840317
KneeRight, Tracked, 0.7738945, -0.5484368, 3.583122
AnkleRight, Tracked, 0.8429919, -0.6706043, 3.713595
FootRight, Tracked, 0.8065811, -0.6860125, 3.672226
HipCenter, Tracked, 0.7603667, -0.4293181, 3.81779
Spine, Tracked, 0.7542168, -0.4066114, 3.811506
ShoulderCenter, Tracked, 0.7243067, -0.3010662, 3.789164
Head, Tracked, 0.6910495, -0.1755991, 3.778398
ShoulderLeft, Inferred, 0.6738679, -0.4260688, 3.751965
ElbowLeft, Inferred, 0.6727262, -0.4993169, 3.679204
WristLeft, Inferred, 0.6953217, -0.4129384, 3.640698
HandLeft, Inferred, 0.6911826, -0.3831514, 3.658997
ShoulderRight, Inferred, 0.7971526, -0.2803412, 3.816856
ElbowRight, Tracked, 0.8706932, -0.3766434, 3.76195
WristRight, Inferred, 0.8490627, -0.4669696, 3.736118
HandRight, Inferred, 0.8558323, -0.4920924, 3.712406
HipLeft, Tracked, 0.7339902, -0.4940794, 3.856157
KneeLeft, Tracked, 0.6919988, -0.6272854, 3.716949
AnkleLeft, Inferred, 0.7837301, -0.6787015, 3.601628
FootLeft, Tracked, 0.8093665, -0.6830044, 3.559477
HipRight, Tracked, 0.8076872, -0.454361, 3.799009
KneeRight, Tracked, 0.8435845, -0.6018522, 3.648582
AnkleRight, Tracked, 0.7742904, -0.7166789, 3.696645
FootRight, Tracked, 0.7684576, -0.7073824, 3.640762
HipCenter, Tracked, 0.7555847, -0.4379272, 3.825693
Spine, Tracked, 0.7502943, -0.4124773, 3.819507
ShoulderCenter, Tracked, 0.7270808, -0.2851281, 3.795144
Head, Tracked, 0.6981834, -0.1535088, 3.795465
ShoulderLeft, Inferred, 0.6778218, -0.4073721, 3.757786
ElbowLeft, Inferred, 0.6766438, -0.4807762, 3.68521
WristLeft, Inferred, 0.6993694, -0.3949313, 3.645372
HandLeft, Inferred, 0.6952321, -0.3651573, 3.663662
ShoulderRight, Inferred, 0.7999268, -0.264403, 3.822837
ElbowRight, Tracked, 0.8750603, -0.3578178, 3.764389
WristRight, Inferred, 0.8462075, -0.4790546, 3.727088
HandRight, Inferred, 0.8529742, -0.5041665, 3.703387
HipLeft, Tracked, 0.7364943, -0.4955919, 3.85904
KneeLeft, Tracked, 0.7247565, -0.6676292, 3.766311
AnkleLeft, Inferred, 0.7988358, -0.7803242, 3.69521
FootLeft, Tracked, 0.7844224, -0.7621351, 3.643209
HipRight, Tracked, 0.7993721, -0.4767881, 3.800818
KneeRight, Tracked, 0.7656824, -0.6168707, 3.576927
AnkleRight, Tracked, 0.6764482, -0.6482233, 3.451879
FootRight, Tracked, 0.6883513, -0.6532518, 3.404077
HipCenter, Tracked, 0.748806, -0.4412744, 3.833353
Spine, Tracked, 0.7434216, -0.4157754, 3.8287
ShoulderCenter, Tracked, 0.7158148, -0.2909909, 3.817229
Head, Tracked, 0.6896688, -0.1568989, 3.822381
ShoulderLeft, Inferred, 0.666556, -0.4132351, 3.779871
ElbowLeft, Inferred, 0.6653778, -0.4866543, 3.707289
WristLeft, Inferred, 0.6881046, -0.4007805, 3.667474
HandLeft, Inferred, 0.6839687, -0.3710163, 3.685759
ShoulderRight, Inferred, 0.7886608, -0.2702659, 3.844921
ElbowRight, Tracked, 0.865563, -0.3494985, 3.766897
WristRight, Inferred, 0.8479716, -0.4692677, 3.718804
HandRight, Inferred, 0.8547361, -0.4943714, 3.695111
HipLeft, Tracked, 0.7256187, -0.4990972, 3.862483
KneeLeft, Tracked, 0.7224131, -0.6629072, 3.754291
AnkleLeft, Inferred, 0.7964901, -0.7755988, 3.683199
FootLeft, Tracked, 0.778406, -0.756831, 3.632564
HipRight, Tracked, 0.7907872, -0.4776876, 3.815524
KneeRight, Tracked, 0.7661786, -0.6103014, 3.585729
AnkleRight, Tracked, 0.6981378, -0.6631348, 3.454118
FootRight, Tracked, 0.7097814, -0.6664938, 3.406103
HipCenter, Tracked, 0.7290184, -0.414483, 3.841557
Spine, Tracked, 0.7246773, -0.3938305, 3.841479
ShoulderCenter, Tracked, 0.7054082, -0.2893252, 3.840017
Head, Tracked, 0.6931678, -0.1517466, 3.821915
ShoulderLeft, Inferred, 0.6094924, -0.2595442, 3.791523
ElbowLeft, Inferred, 0.6973644, -0.2794634, 3.749264
WristLeft, Inferred, 0.6841885, -0.1927717, 3.706605
HandLeft, Inferred, 0.6800532, -0.1630125, 3.724887
ShoulderRight, Inferred, 0.7782541, -0.2686001, 3.867709
ElbowRight, Tracked, 0.85672, -0.3334473, 3.777014
WristRight, Inferred, 0.8503146, -0.4508666, 3.719087
HandRight, Inferred, 0.8570779, -0.475966, 3.695398
HipLeft, Tracked, 0.7027919, -0.4651721, 3.872069
KneeLeft, Tracked, 0.7093428, -0.6350411, 3.77435
AnkleLeft, Inferred, 0.7833842, -0.7476781, 3.703292
FootLeft, Tracked, 0.7689092, -0.7398575, 3.648785
HipRight, Tracked, 0.7726938, -0.4667455, 3.810139
KneeRight, Tracked, 0.7518181, -0.6077608, 3.585033
AnkleRight, Tracked, 0.6920144, -0.6815429, 3.460428
FootRight, Tracked, 0.7305349, -0.7037754, 3.445634
HipCenter, Tracked, 0.7293213, -0.4112167, 3.841501
Spine, Tracked, 0.7248728, -0.39056, 3.842325
ShoulderCenter, Tracked, 0.7106372, -0.2805578, 3.841463
Head, Tracked, 0.7112853, -0.1522994, 3.851264
ShoulderLeft, Inferred, 0.6148673, -0.2507812, 3.792933
ElbowLeft, Inferred, 0.6983232, -0.2832001, 3.749026
WristLeft, Inferred, 0.682578, -0.1950245, 3.711314
HandLeft, Inferred, 0.6784428, -0.1652668, 3.729594
ShoulderRight, Inferred, 0.7834831, -0.2598327, 3.869156
ElbowRight, Tracked, 0.8347204, -0.3581431, 3.791952
WristRight, Inferred, 0.8362194, -0.4762308, 3.735211
HandRight, Inferred, 0.8429824, -0.5013288, 3.711523
HipLeft, Tracked, 0.7047125, -0.4646989, 3.872325
KneeLeft, Tracked, 0.7155809, -0.6435482, 3.779302
AnkleLeft, Inferred, 0.7896128, -0.7561707, 3.708252
FootLeft, Tracked, 0.7687845, -0.7440516, 3.656672
HipRight, Tracked, 0.7726259, -0.4663953, 3.805454
KneeRight, Tracked, 0.7509744, -0.6054858, 3.579171
AnkleRight, Tracked, 0.6962005, -0.6907597, 3.460316
FootRight, Tracked, 0.6938791, -0.7030852, 3.420149
HipCenter, Tracked, 0.7463691, -0.4054867, 3.842238
Spine, Tracked, 0.7384065, -0.3850198, 3.85076
ShoulderCenter, Tracked, 0.7153831, -0.267035, 3.851035
Head, Tracked, 0.7176344, -0.1450775, 3.841134
ShoulderLeft, Tracked, 0.677606, -0.25813, 3.838498
ElbowLeft, Inferred, 0.6743354, -0.3520769, 3.839321
WristLeft, Tracked, 0.6576494, -0.2266942, 3.810743
HandLeft, Inferred, 0.6535161, -0.1969487, 3.829016
ShoulderRight, Inferred, 0.7882292, -0.2463099, 3.878727
ElbowRight, Inferred, 0.8437527, -0.3406888, 3.799216
WristRight, Inferred, 0.8449789, -0.4537416, 3.731971
HandRight, Inferred, 0.8517392, -0.4788296, 3.708292
HipLeft, Tracked, 0.7378083, -0.4474245, 3.865388
KneeLeft, Tracked, 0.7413221, -0.6387262, 3.761913
AnkleLeft, Inferred, 0.8317423, -0.7342101, 3.684034
FootLeft, Tracked, 0.8057305, -0.7302627, 3.633568
HipRight, Tracked, 0.775437, -0.453841, 3.810223
KneeRight, Tracked, 0.6995516, -0.5680863, 3.581532
AnkleRight, Tracked, 0.829542, -0.6341166, 3.587127
FootRight, Tracked, 0.8034337, -0.6571718, 3.542119
HipCenter, Tracked, 0.7565911, -0.4207557, 3.843506
Spine, Tracked, 0.7501562, -0.4015145, 3.858398
ShoulderCenter, Tracked, 0.7432358, -0.2830237, 3.857156
Head, Tracked, 0.7276747, -0.1440999, 3.846025
ShoulderLeft, Inferred, 0.7089653, -0.2788086, 3.844961
ElbowLeft, Inferred, 0.6910958, -0.3608826, 3.788383
WristLeft, Inferred, 0.6856287, -0.2329981, 3.771868
HandLeft, Inferred, 0.6814956, -0.2032545, 3.79014
ShoulderRight, Inferred, 0.8160818, -0.2622987, 3.884848
ElbowRight, Tracked, 0.8764496, -0.3482068, 3.798537
WristRight, Inferred, 0.8730991, -0.4608206, 3.730618
HandRight, Inferred, 0.8798589, -0.4859068, 3.706941
HipLeft, Tracked, 0.7474101, -0.4722129, 3.878643
KneeLeft, Tracked, 0.6879036, -0.6295665, 3.777808
AnkleLeft, Inferred, 0.7720869, -0.7096899, 3.675688
FootLeft, Tracked, 0.7535781, -0.7061862, 3.622002
HipRight, Tracked, 0.7812377, -0.4693105, 3.794208
KneeRight, Tracked, 0.7388794, -0.598614, 3.565085
AnkleRight, Tracked, 0.7625105, -0.7209257, 3.474981
FootRight, Tracked, 0.7163831, -0.7094976, 3.443696
HipCenter, Tracked, 0.7461919, -0.42661, 3.850148
Spine, Tracked, 0.7460189, -0.4025136, 3.866206
ShoulderCenter, Tracked, 0.738886, -0.2767268, 3.854298
Head, Tracked, 0.7213359, -0.1498862, 3.829668
ShoulderLeft, Inferred, 0.6702384, -0.2693874, 3.834325
ElbowLeft, Inferred, 0.6848968, -0.3631479, 3.821244
WristLeft, Tracked, 0.6480847, -0.2405187, 3.805309
HandLeft, Inferred, 0.6439544, -0.2107945, 3.823569
ShoulderRight, Tracked, 0.8033761, -0.3297478, 3.822719
ElbowRight, Tracked, 0.8715819, -0.3859936, 3.775831
WristRight, Inferred, 0.8424251, -0.4844557, 3.72326
HandRight, Inferred, 0.8491805, -0.5095256, 3.699599
HipLeft, Tracked, 0.7202715, -0.4726245, 3.877401
KneeLeft, Tracked, 0.6723239, -0.6300599, 3.77087
AnkleLeft, Inferred, 0.7344059, -0.4985997, 3.741142
FootLeft, Tracked, 0.7276937, -0.5271021, 3.692456
HipRight, Tracked, 0.7791458, -0.4801307, 3.806237
KneeRight, Tracked, 0.756216, -0.6160274, 3.578638
AnkleRight, Tracked, 0.6922122, -0.6697928, 3.44605
FootRight, Tracked, 0.6851404, -0.6711627, 3.397176
HipCenter, Tracked, 0.7489045, -0.4050761, 3.859738
Spine, Tracked, 0.7517576, -0.3856818, 3.871813
ShoulderCenter, Tracked, 0.7682122, -0.2765779, 3.864425
Head, Tracked, 0.7315346, -0.1481083, 3.83208
ShoulderLeft, Inferred, 0.698844, -0.2656758, 3.837963
ElbowLeft, Inferred, 0.6415572, -0.3387443, 3.80601
WristLeft, Tracked, 0.6324729, -0.2107016, 3.801662
HandLeft, Inferred, 0.6283428, -0.1809791, 3.819921
ShoulderRight, Tracked, 0.8018463, -0.3370462, 3.820251
ElbowRight, Tracked, 0.8464413, -0.442808, 3.750366
WristRight, Inferred, 0.84337, -0.5577406, 3.686944
HandRight, Inferred, 0.8501249, -0.582809, 3.663283
HipLeft, Tracked, 0.7387521, -0.4631004, 3.909642
KneeLeft, Tracked, 0.6733974, -0.6038578, 3.789199
AnkleLeft, Inferred, 0.7358715, -0.4726816, 3.759198
FootLeft, Tracked, 0.7310125, -0.5033953, 3.711664
HipRight, Tracked, 0.7641388, -0.4913132, 3.788098
KneeRight, Tracked, 0.7562809, -0.6305914, 3.561633
AnkleRight, Tracked, 0.6797417, -0.6706877, 3.431125
FootRight, Tracked, 0.7253363, -0.7028025, 3.441904
HipCenter, Tracked, 0.7419068, -0.4084757, 3.849758
Spine, Tracked, 0.7393129, -0.3862583, 3.859859
ShoulderCenter, Tracked, 0.7306057, -0.2711348, 3.851101
Head, Tracked, 0.7247069, -0.1517823, 3.845365
ShoulderLeft, Inferred, 0.6618161, -0.2597439, 3.823567
ElbowLeft, Inferred, 0.7012797, -0.3424323, 3.835914
WristLeft, Tracked, 0.6470717, -0.2300472, 3.799344
HandLeft, Inferred, 0.642942, -0.2003284, 3.817601
ShoulderRight, Tracked, 0.8099194, -0.2899691, 3.835384
ElbowRight, Tracked, 0.8731043, -0.3767702, 3.773191
WristRight, Tracked, 0.8654893, -0.4956214, 3.718915
HandRight, Inferred, 0.8722433, -0.5206865, 3.695257
HipLeft, Tracked, 0.7132275, -0.4530063, 3.882238
KneeLeft, Tracked, 0.6843456, -0.6199382, 3.784213
AnkleLeft, Tracked, 0.7595926, -0.7120304, 3.686606
FootLeft, Tracked, 0.7422543, -0.7063999, 3.632817
HipRight, Tracked, 0.7714506, -0.4680823, 3.808899
